,RU0001.SHF,RU0003.SHF,RU0004.SHF,RU0005.SHF,RU0006.SHF,RU0007.SHF,RU0008.SHF,RU0009.SHF,RU0010.SHF,RU0011.SHF,RU0101.SHF,RU0103.SHF,RU0104.SHF,RU0105.SHF,RU0106.SHF,RU0107.SHF,RU0108.SHF,RU0109.SHF,RU0110.SHF,RU0111.SHF,RU0201.SHF,RU0203.SHF,RU0204.SHF,RU0205.SHF,RU0206.SHF,RU0207.SHF,RU0208.SHF,RU0209.SHF,RU0210.SHF,RU0211.SHF,RU0301.SHF,RU0303.SHF,RU0304.SHF,RU0305.SHF,RU0306.SHF,RU0307.SHF,RU0308.SHF,RU0309.SHF,RU0310.SHF,RU0311.SHF,RU0401.SHF,RU0403.SHF,RU0404.SHF,RU0405.SHF,RU0406.SHF,RU0407.SHF,RU0408.SHF,RU0409.SHF,RU0410.SHF,RU0411.SHF,RU0501.SHF,RU0503.SHF,RU0504.SHF,RU0505.SHF,RU0506.SHF,RU0507.SHF,RU0508.SHF,RU0509.SHF,RU0510.SHF,RU0511.SHF,RU0601.SHF,RU0603.SHF,RU0604.SHF,RU0605.SHF,RU0606.SHF,RU0607.SHF,RU0608.SHF,RU0609.SHF,RU0610.SHF,RU0611.SHF,RU0701.SHF,RU0703.SHF,RU0704.SHF,RU0705.SHF,RU0706.SHF,RU0707.SHF,RU0708.SHF,RU0709.SHF,RU0710.SHF,RU0711.SHF,RU0801.SHF,RU0803.SHF,RU0804.SHF,RU0805.SHF,RU0806.SHF,RU0807.SHF,RU0808.SHF,RU0809.SHF,RU0810.SHF,RU0811.SHF,RU0901.SHF,RU0903.SHF,RU0904.SHF,RU0905.SHF,RU0906.SHF,RU0907.SHF,RU0908.SHF,RU0909.SHF,RU0910.SHF,RU0911.SHF,RU1001.SHF,RU1003.SHF,RU1004.SHF,RU1005.SHF,RU1006.SHF,RU1007.SHF,RU1008.SHF,RU1009.SHF,RU1010.SHF,RU1011.SHF,RU1101.SHF,RU1103.SHF,RU1104.SHF,RU1105.SHF,RU1106.SHF,RU1107.SHF,RU1108.SHF,RU1109.SHF,RU1110.SHF,RU1111.SHF,RU1201.SHF,RU1203.SHF,RU1204.SHF,RU1205.SHF,RU1206.SHF,RU1207.SHF,RU1208.SHF,RU1209.SHF,RU1210.SHF,RU1211.SHF,RU1301.SHF,RU1303.SHF,RU1304.SHF,RU1305.SHF,RU1306.SHF,RU1307.SHF,RU1308.SHF,RU1309.SHF,RU1310.SHF,RU1311.SHF,RU1401.SHF,RU1403.SHF,RU1404.SHF,RU1405.SHF,RU1406.SHF,RU1407.SHF,RU1408.SHF,RU1409.SHF,RU1410.SHF,RU1411.SHF,RU1501.SHF,RU1503.SHF,RU1504.SHF,RU1505.SHF,RU1506.SHF,RU1507.SHF,RU1508.SHF,RU1509.SHF,RU1510.SHF,RU1511.SHF,RU1601.SHF,RU1603.SHF,RU1604.SHF,RU1605.SHF,RU1606.SHF,RU1607.SHF,RU1608.SHF,RU1609.SHF,RU1610.SHF,RU1611.SHF,RU1701.SHF,RU1703.SHF,RU1704.SHF,RU1705.SHF,RU1706.SHF,RU1707.SHF,RU1708.SHF,RU1709.SHF,RU1710.SHF,RU1711.SHF,RU1801.SHF,RU1803.SHF,RU1804.SHF,RU1805.SHF,RU1806.SHF,RU1807.SHF,RU1808.SHF,RU1809.SHF,RU1810.SHF,RU1811.SHF,RU1901.SHF,RU1903.SHF,RU1904.SHF
2016-11-03,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,13214.0,245046.0,528.0,322.0,132602.0,144.0,108.0,46.0,23538.0,22.0,,,,,,,,,,,,,,
2016-11-04,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,12872.0,233186.0,514.0,320.0,130670.0,140.0,108.0,48.0,23726.0,20.0,,,,,,,,,,,,,,
2016-11-07,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,12068.0,235510.0,520.0,256.0,139314.0,142.0,106.0,42.0,24280.0,18.0,,,,,,,,,,,,,,
2016-11-08,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,11694.0,247566.0,1416.0,258.0,157598.0,520.0,114.0,42.0,26050.0,26.0,,,,,,,,,,,,,,
2016-11-09,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,11112.0,237780.0,1390.0,248.0,157590.0,1058.0,120.0,44.0,27080.0,24.0,,,,,,,,,,,,,,
2016-11-10,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10622.0,242334.0,1338.0,232.0,168710.0,1048.0,130.0,44.0,28828.0,22.0,,,,,,,,,,,,,,
2016-11-11,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10466.0,229624.0,1340.0,210.0,165044.0,1046.0,136.0,40.0,29552.0,24.0,,,,,,,,,,,,,,
2016-11-14,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10234.0,185918.0,1328.0,206.0,145752.0,1056.0,146.0,40.0,29448.0,22.0,,,,,,,,,,,,,,
2016-11-15,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10194.0,182500.0,1304.0,206.0,166820.0,1058.0,146.0,40.0,29266.0,22.0,,,,,,,,,,,,,,
2016-11-16,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10194.0,207042.0,388.0,216.0,187144.0,326.0,146.0,38.0,30048.0,22.0,66.0,,,,,,,,,,,,,
2016-11-17,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10194.0,196684.0,384.0,236.0,193794.0,426.0,128.0,38.0,30408.0,22.0,90.0,,,,,,,,,,,,,
2016-11-18,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10194.0,182506.0,384.0,238.0,192650.0,238.0,128.0,40.0,30800.0,32.0,74.0,,,,,,,,,,,,,
2016-11-21,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10194.0,194324.0,388.0,242.0,208626.0,292.0,128.0,40.0,31782.0,40.0,262.0,,,,,,,,,,,,,
2016-11-22,1366.0,1016.0,1406.0,164.0,74.0,164.0,144.0,2436.0,466.0,2336.0,464.0,1730.0,800.0,312.0,194.0,208.0,182.0,16.0,202.0,92.0,204.0,0.0,0.0,178.0,40.0,0.0,188.0,34.0,1670.0,450.0,346.0,7256.0,12800.0,10874.0,32156.0,8000.0,13478.0,12974.0,6042.0,14046.0,8118.0,2664.0,3066.0,1846.0,2644.0,29608.0,6878.0,2412.0,1072.0,7150.0,1094.0,5074.0,1942.0,1692.0,1120.0,1512.0,1618.0,2622.0,2050.0,1606.0,2690.0,3126.0,3250.0,3798.0,1676.0,2096.0,1718.0,1998.0,1422.0,2194.0,6522.0,6822.0,2336.0,5682.0,2762.0,5984.0,1372.0,3322.0,1566.0,5642.0,9492.0,3070.0,1680.0,3054.0,1176.0,2640.0,1544.0,8448.0,1088.0,1296.0,588.0,5676.0,2330.0,2972.0,1750.0,3058.0,970.0,2048.0,1072.0,8942.0,15272.0,9394.0,864.0,4572.0,2864.0,3718.0,3546.0,3672.0,1978.0,4366.0,2614.0,4810.0,710.0,2200.0,1670.0,1932.0,1280.0,2878.0,478.0,1588.0,3294.0,3850.0,1624.0,1290.0,1428.0,1744.0,332.0,2730.0,1192.0,410.0,4552.0,2152.0,834.0,6984.0,1778.0,1814.0,1456.0,5130.0,600.0,3814.0,8800.0,2104.0,2882.0,7378.0,2546.0,1934.0,810.0,5014.0,480.0,2990.0,18074.0,910.0,78.0,2656.0,630.0,174.0,168.0,13676.0,634.0,5104.0,6884.0,1732.0,918.0,25180.0,616.0,628.0,446.0,13026.0,290.0,10194.0,179900.0,376.0,236.0,211732.0,244.0,126.0,38.0,32528.0,38.0,286.0,,,,,,,,,,,,,
